DrugID	TargetID
Finasteride	6716
Finasteride	79644
Finasteride	6715
Finasteride	6718
Finerenone	4306
Fingolimod	1901
Fingolimod	3065
Fingolimod	8698
Fingolimod	1814
Fingolimod	53637
Fingolimod	8877
Fingolimod	1903
Fipaxalparant	1902
Fipaxalparant	23566
Firocoxib	5743
Fisetin	2194
Fisetin	1021
Fisogatinib	2264
Flavin adenine dinucleotide	51706
Flavin adenine dinucleotide	259307
Flavin adenine dinucleotide	2639
Flavin adenine dinucleotide	1182762
Flavin adenine dinucleotide	56605
Flavin adenine dinucleotide	947239
Flavin adenine dinucleotide	886142
Flavin adenine dinucleotide	1728
Flavin adenine dinucleotide	27034
Flavin adenine dinucleotide	34
Flavin adenine dinucleotide	3168313
Flavin adenine dinucleotide	2936
Flavin adenine dinucleotide	888839
Flavin adenine dinucleotide	88186808
Flavin adenine dinucleotide	947594
Flavin adenine dinucleotide	7498
Flavin adenine dinucleotide	2671
Flavin adenine dinucleotide	3169528
Flavin adenine dinucleotide	887659
Flavin adenine dinucleotide	97492323
Flavin adenine dinucleotide	1806
Flavin adenine dinucleotide	51
Flavin adenine dinucleotide	4704
Flavin adenine dinucleotide	7296
Flavin adenine dinucleotide	945235
Flavin adenine dinucleotide	947049
Flavin adenine dinucleotide	949054
Flavin adenine dinucleotide	1738
Flavin adenine dinucleotide	5447
Flavin adenine dinucleotide	88186073
Flavin adenine dinucleotide	1252129
Flavin adenine dinucleotide	882128
Flavin adenine dinucleotide	4128
Flavin adenine dinucleotide	948432
Flavin adenine dinucleotide	3712
Flavin adenine dinucleotide	4129
Flavin adenine dinucleotide	948414
Flavin adenine dinucleotide	4842
Flavin adenine dinucleotide	35
Flavin adenine dinucleotide	947018
Flavin adenine dinucleotide	2232
Flavin adenine dinucleotide	947540
Flavin adenine dinucleotide	945600
Flavin adenine dinucleotide	948470
Flavin adenine dinucleotide	946653
Flavin adenine dinucleotide	947005
Flavin adenine dinucleotide	948014
Flavin adenine dinucleotide	9131
Flavin adenine dinucleotide	1727
Flavin adenine dinucleotide	1610
Flavin adenine dinucleotide	4835
Flavin adenine dinucleotide	939377
Flavin mononucleotide	3168975
Flavin mononucleotide	947594
Flavin mononucleotide	1806
Flavin mononucleotide	1723
Flavin mononucleotide	1253160
Flavin mononucleotide	60490
Flavin mononucleotide	55312
Flavin mononucleotide	946806
Flavin mononucleotide	55163
Flavin mononucleotide	45617328
Flavin mononucleotide	51179
Flavin mononucleotide	945293
Flavin mononucleotide	8986
Flavin mononucleotide	4842
Flavin mononucleotide	936266
Flavin mononucleotide	938985
Flavin mononucleotide	940075
Flavin mononucleotide	945556
Flavin mononucleotide	947569
Flavin mononucleotide	945778
Flavin mononucleotide	69519108
Flavin mononucleotide	937365
Flavin mononucleotide	645
Flavin mononucleotide	54363
Flavin mononucleotide	945483
Flavin mononucleotide	5447
Flavin mononucleotide	6446
Flavin-adenine dinucleotide-N5-isobutyl ketone	1610
Flavone	134
Flavone	2103
Flavone	140
Flavone	2101
Flavone	1545
Flavone	2554
Flavone	136
Flavone	367
Flavone	1588
Flavoxate	1128
Flavoxate	1129
Flavoxate	1133
Flecainide	6262
Flecainide	6329
Flecainide	6331
Flecainide	3757
Fleroxacin	7153
Fleroxacin	7155
Flibanserin	3350
Flibanserin	1815
Flibanserin	3356
Florbetaben F-18	351
Florbetapir F-18	351
Flortaucipir	4137
Flortaucipir F-18	4137
Flortaucipir F-18	4129
Flortaucipir F-18	4128
Flotufolastat F-18	2346
Flovagatran	2147
Floxuridine	7298
Floxuridine	3643463
Fluanisone	1813
Fluanisone	3356
Fluanisone	148
Fluanisone	147
Fluanisone	146
Fluciclovine (18F)	9056
Fluciclovine (18F)	2906
Fluciclovine (18F)	84889
Fluciclovine (18F)	2891
Fluciclovine (18F)	6510
Fluciclovine (18F)	2904
Fluciclovine (18F)	2905
Fluciclovine (18F)	116443
Fluciclovine (18F)	2903
Fluciclovine (18F)	2902
Fluciclovine (18F)	2893
Fluciclovine (18F)	2892
Fluciclovine (18F)	116444
Fluciclovine (18F)	2890
Fluconazole	3641571
Flucytosine	3643463
Flucytosine	1786
Fludarabine	100
Fludarabine	5422
Fludarabine	1633
Fludarabine	6240
Fludiazepam	2562
Fludiazepam	2569
Fludiazepam	2566
Fludiazepam	2568
Fludiazepam	2554
Fludiazepam	2563
Fludiazepam	2560
Fludiazepam	2570
Fludiazepam	200959
Fludiazepam	2555
Fludiazepam	2558
Fludiazepam	2567
Fludiazepam	2565
Fludiazepam	2556
Fludiazepam	2564
Fludiazepam	2561
Fludiazepam	706
Fludrocortisone	4306
Fludrocortisone	367
Fludrocortisone	2908
Flufenamic acid	5468
Flufenamic acid	5465
Flufenamic acid	8644
Flufenamic acid	5742
Flufenamic acid	367
Flufenamic acid	5743
Flumatinib	25
Flumazenil	2554
Flumazenil	2559
Flumazenil	2564
Flumazenil	2556
Flumazenil	2568
Flumazenil	55879
Flumazenil	2563
Flumazenil	2560
Flumazenil	2558
Flumazenil	2561
Flumazenil	2555
Flumazenil	2566
Flumazenil	2567
Flumazenil	2565
Flumazenil	706
Flumazenil	2562
Flumazenil	2557
Flumethasone	2104
Flumethasone	2101
Flumethasone	2908
Flumethasone	2103
Flunarizine	8911
Flunarizine	3269
Flunarizine	808
Flunarizine	8913
Flunarizine	773
Flunarizine	8912
Flunisolide	2908
Flunitrazepam	2559
Flunitrazepam	55879
Flunitrazepam	2565
Flunitrazepam	2558
Flunitrazepam	2556
Flunitrazepam	2557
Flunitrazepam	2561
Flunitrazepam	2568
Flunitrazepam	2567
Flunitrazepam	2554
Flunitrazepam	2560
Flunitrazepam	2555
Flunitrazepam	2566
Flunitrazepam	2562
Flunitrazepam	706
Flunitrazepam	2564
Flunitrazepam	2563
Fluocinolone acetonide	5319
Fluocinolone acetonide	302
Fluocinolone acetonide	306
Fluocinolone acetonide	308
Fluocinolone acetonide	307
Fluocinolone acetonide	301
Fluocinolone acetonide	2908
Fluocinonide	6608
Fluocinonide	2104
Fluocinonide	2101
Fluocinonide	2908
Fluocinonide	2103
Fluorescein	9376
Fluoro-Willardiine	2891
Fluoro-Willardiine	2893
Fluoro-Willardiine	2892
Fluoro-Willardiine	2890
Fluorocyclopentenylcytosine	1786
Fluoroestradiol F-18	2099
Fluoroestradiol F-18	2100
Fluorometholone	2908
Fluorouracil	7015
Fluorouracil	1806
Fluorouracil	3643463
Fluorouracil	7298
Fluoxetine	1143
Fluoxetine	1135
Fluoxetine	3757
Fluoxetine	1163
Fluoxetine	1136
Fluoxetine	6532
Fluoxetine	3358
Fluoxymesterone	2908
Fluoxymesterone	2099
Fluoxymesterone	367
Fluoxymesterone	3291
Flupentixol	1813
Flupentixol	3356
Flupentixol	1814
Flupentixol	1815
Flupentixol	1128
Flupentixol	1812
Flupentixol	3358
Flupentixol	148
Fluphenazine	808
Fluphenazine	3358
Fluphenazine	3356
Fluphenazine	1813
Fluphenazine	1812
Fluphenazine	3351
Fluphenazine	367
Flupirtine	150
Fluprostenol	5733
Fluprostenol	6915
Fluprostenol	5737
Flurandrenolide	2104
Flurandrenolide	2103
Flurandrenolide	2101
Flurandrenolide	2908
Flurazepam	2567
Flurazepam	2564
Flurazepam	2562
Flurazepam	2568
Flurazepam	2563
Flurazepam	2554
Flurazepam	2566
Flurazepam	2559
Flurazepam	2560
Flurazepam	2557
Flurazepam	2558
Flurazepam	2556
Flurazepam	2555
Flurazepam	2561
Flurazepam	2565
Flurazepam	55879
Flurazepam	706
Flurbiprofen	5743
Flurbiprofen	5742
Flurbiprofen Methyl Ester	5742
Flurpiridaz F-18	51079
Fluspirilene	1813
Fluspirilene	3356
Fluspirilene	786
Flutamide	196
Flutamide	367
Flutamide	8856
Flutemetamol (18F)	351
Fluticasone	5321
Fluticasone	4306
Fluticasone	5241
Fluticasone	2908
Fluticasone furoate	4306
Fluticasone furoate	5241
Fluticasone furoate	2908
Fluticasone propionate	2908
Fluticasone propionate	5241
Fluticasone propionate	4306
Fluticasone propionate	5321
Fluvastatin	3066
Fluvastatin	3156
Fluvoxamine	6532
Fluvoxamine	3757
Fluzoparib	142
Fobrepodacin	948211
Folic acid	113235
Folic acid	2350
Folic acid	2352
Folic acid	6573
Folic acid	2348
Follitropin	2492
Fomepizole	124
Fomepizole	847
Fomepizole	125
Fomepizole	126
Fondaparinux	2159
Fondaparinux	462
Fontolizumab	3458
Forasartan	185
Foretinib	4233
Foretinib	3082
Foretinib	3791
Formaldehyde	8989
Formebolone	3291
Formestane	1588
Formic acid	887466
Formic acid	938620
Formic acid	947780
Formic acid	4842
Formic acid	27306
Formic acid	6035
Formic acid	760
Formic acid	936815
Formic acid	948477
Formic acid	3162
Formic acid	946337
Formic acid	946187
Formic acid	938416
Formic acid	886787
Formic acid	8573
Formic acid	2246
Formic acid	93776451
Formic acid	945399
Formic acid	811768
Formic acid	5816
Formic acid	945556
Formic acid	879701
Formic acid	947207
Formic acid	880504
Formic acid	945528
Formic acid	10243
Formic acid	3170041
Formic acid	9266
Formic acid	98
Formic acid	210
Formic acid	87769
Formic acid	78335513
Formic acid	881873
Formic acid	879437
Formic acid	1487
Formononetin	6524
Formoterol	153
Formoterol	154
Formoterol	155
Formycin	4507
Formycin	948542
Formycin B	945654
Formycin-5'-Monophosphate	946508
Forodesine	4860
Fosaprepitant	6869
Foscarnet	2703462
Fosdenopterin	4337
Fosdenopterin	7498
Fosfomycin	947703
Fosifloxuridine nafalbenamide	7298
Fosinopril	1636
Fosmidomycin	945019
Fosnetupitant	6869
Fosphenytoin	6331
Fospropofol	2562
Fospropofol	2561
Fostamatinib	65975
Fostamatinib	29110
Fostamatinib	83942
Fostamatinib	55781
Fostamatinib	9874
Fostamatinib	9344
Fostamatinib	238
Fostamatinib	9263
Fostamatinib	6795
Fostamatinib	2047
Fostamatinib	23604
Fostamatinib	51422
Fostamatinib	340156
Fostamatinib	51135
Fostamatinib	85443
Fostamatinib	22858
Fostamatinib	81788
Fostamatinib	23043
Fostamatinib	85366
Fostamatinib	695
Fostamatinib	6571
Fostamatinib	5580
Fostamatinib	5747
Fostamatinib	4486
Fostamatinib	90
Fostamatinib	5588
Fostamatinib	23332
Fostamatinib	415116
Fostamatinib	5608
Fostamatinib	51765
Fostamatinib	28996
Fostamatinib	51347
Fostamatinib	9748
Fostamatinib	27330
Fostamatinib	23235
Fostamatinib	57144
Fostamatinib	6725
Fostamatinib	10769
Fostamatinib	140901
Fostamatinib	91754
Fostamatinib	225689
Fostamatinib	79837
Fostamatinib	56997
Fostamatinib	79858
Fostamatinib	53904
Fostamatinib	23012
Fostamatinib	84254
Fostamatinib	166614
Fostamatinib	50488
Fostamatinib	9706
Fostamatinib	167359
Fostamatinib	8550
Fostamatinib	8491
Fostamatinib	202374
Fostamatinib	4139
Fostamatinib	8999
Fostamatinib	27102
Fostamatinib	27347
Fostamatinib	285220
Fostamatinib	51776
Fostamatinib	55589
Fostamatinib	7301
Fostamatinib	53632
Fostamatinib	27148
Fostamatinib	54861
Fostamatinib	56924
Fostamatinib	2872
Fostamatinib	57396
Fostamatinib	1263
Fostamatinib	10114
Fostamatinib	83732
Fostamatinib	815
Fostamatinib	255239
Fostamatinib	10188
Fostamatinib	57118
Fostamatinib	3702
Fostamatinib	8711
Fostamatinib	7016
Fostamatinib	4916
Fostamatinib	11011
Fostamatinib	80122
Fostamatinib	57551
Fostamatinib	2011
Fostamatinib	389840
Fostamatinib	25989
Fostamatinib	341676
Fostamatinib	55561
Fostamatinib	120892
Fostamatinib	51086
Fostamatinib	388228
Fostamatinib	5585
Fostamatinib	8899
Fostamatinib	91807
Fostamatinib	8737
Fostamatinib	818
Fostamatinib	5058
Fostamatinib	8536
Fostamatinib	6195
Fostamatinib	2045
Fostamatinib	2066
Fostamatinib	11329
Fostamatinib	5587
Fostamatinib	9833
Fostamatinib	2185
Fostamatinib	9641
Fostamatinib	5753
Fostamatinib	4638
Fostamatinib	659
Fostamatinib	1859
Fostamatinib	817
Fostamatinib	816
Fostamatinib	22848
Fostamatinib	4921
Fostamatinib	5260
Fostamatinib	5571
Fostamatinib	5602
Fostamatinib	3985
Fostamatinib	3984
Fostamatinib	1612
Fostamatinib	5128
Fostamatinib	5581
Fostamatinib	7010
Fostamatinib	4294
Fostamatinib	5598
Fostamatinib	5607
Fostamatinib	5562
Fostamatinib	10461
Fostamatinib	7786
Fostamatinib	5871
Fostamatinib	5298
Fostamatinib	2044
Fostamatinib	2050
Fostamatinib	5062
Fostamatinib	4915
Fostamatinib	4296
Fostamatinib	1432
Fostamatinib	5586
Fostamatinib	5593
Fostamatinib	4214
Fostamatinib	6788
Fostamatinib	780
Fostamatinib	150094
Fostamatinib	8814
Fostamatinib	887072
Fostamatinib	4293
Fostamatinib	8396
Fostamatinib	1457
Fostamatinib	812762
Fostamatinib	2043
Fostamatinib	5127
Fostamatinib	11184
Fostamatinib	8569
Fostamatinib	8428
Fostamatinib	1198
Fostamatinib	3551
Fostamatinib	2931
Fostamatinib	1111
Fostamatinib	2932
Fostamatinib	8780
Fostamatinib	6850
Fostamatinib	3654
Fostamatinib	6197
Fostamatinib	11113
Fostamatinib	660
Fostamatinib	5287
Fostamatinib	2166
Fostamatinib	10733
Fostamatinib	5293
Fostamatinib	8573
Fostamatinib	658
Fostamatinib	1196
Fostamatinib	6790
Fostamatinib	5159
Fostamatinib	9448
Fostamatinib	2268
Fostamatinib	240
Fostamatinib	9943
Fostamatinib	100130827
Fostamatinib	140
Fostamatinib	3815
Fostamatinib	558
Fostamatinib	2081
Fostamatinib	4914
Fostamatinib	640
Fostamatinib	5606
Fostamatinib	1452
Fostamatinib	2580
Fostamatinib	5294
Fostamatinib	4751
Fostamatinib	4752
Fostamatinib	6787
Fostamatinib	2051
Fostamatinib	2444
Fostamatinib	27
Fostamatinib	4593
Fostamatinib	7294
Fostamatinib	7006
Fostamatinib	1445
Fostamatinib	2064
Fostamatinib	5603
Fostamatinib	2475
Fostamatinib	5170
Fostamatinib	5584
Fostamatinib	9175
Fostamatinib	1613
Fostamatinib	4216
Fostamatinib	4145
Fostamatinib	7048
Fostamatinib	7046
Fostamatinib	91
Fostamatinib	3718
Fostamatinib	8408
Fostamatinib	5601
Fostamatinib	7535
Fostamatinib	9201
Fostamatinib	9475
Fostamatinib	7272
Fostamatinib	6098
Fostamatinib	7075
Fostamatinib	3791
Fostamatinib	5605
Fostamatinib	3717
Fostamatinib	9891
Fostamatinib	5565
Fostamatinib	2322
Fostamatinib	8767
Fostamatinib	2324
Fostamatinib	3055
Fostamatinib	1195
Fostamatinib	4233
Fostamatinib	440275
Fostamatinib	54658
Fostamatinib	6714
Fostamatinib	3645
Fostamatinib	673
Fostamatinib	6793
Fostamatinib	5156
Fostamatinib	2241
Fostamatinib	5566
Fostamatinib	9262
Fostamatinib	2321
Fostamatinib	8654
Fostamatinib	5610
Fostamatinib	1459
Fostamatinib	2041
Fostamatinib	5563
Fostamatinib	9113
Fostamatinib	11213
Fostamatinib	11183
Fostamatinib	23678
Fostamatinib	22983
Fostamatinib	2030
Fostamatinib	4215
Fostamatinib	23387
Fostamatinib	9088
Fostamatinib	10645
Fostamatinib	2263
Fostamatinib	10746
Fostamatinib	4750
Fostamatinib	57172
Fostamatinib	57787
Fostamatinib	9212
Fostamatinib	9149
Fostamatinib	5564
Fostamatinib	79934
Fostamatinib	65061
Fostamatinib	2261
Fostamatinib	5347
Fostamatinib	5567
Fostamatinib	1956
Fostamatinib	25
Fostamatinib	3643
Fostamatinib	3932
Fostamatinib	2534
Fostamatinib	11200
Fostamatinib	983
Fostamatinib	2242
Fostamatinib	1436
Fostamatinib	1448
Fostamatinib	1514
Fostamatinib	7525
Fostamatinib	4067
Fostamatinib	10298
Fostamatinib	5979
Fostamatinib	5894
Fostamatinib	5582
Fostamatinib	5596
Fostamatinib	5292
Fostamatinib	3716
Fostamatinib	5063
Fostamatinib	5288
Fostamatinib	1520
Fostamatinib	4140
Fostamatinib	1969
Fostamatinib	2042
Fostamatinib	2046
Fostamatinib	4058
Fostamatinib	7297
Fostamatinib	8576
Fostamatinib	7465
Fostamatinib	1019
Fostamatinib	9064
Fostamatinib	2260
Fostamatinib	2048
Fotemustine	7296
Fradafiban	3690
Fradafiban	3674
Framycetin	98390450
Framycetin	7852
Fremanezumab	796
Fremanezumab	797
Freselestat	1990
Freselestat	1991
Frovatriptan	3351
Frovatriptan	3352
Fructose	948548
Fructose -6-Phosphate	936619
Fructose-6-phosphate	5210
Fructose-6-phosphate	8789
Fructose-6-phosphate	5207
Fructose-6-phosphate	89612055
Fructose-6-phosphate	2821
Fructose-6-phosphate	2203
Fruquintinib	2324
Fruquintinib	3791
Fruquintinib	2321
Fucitol	75172886
Fucoxanthin	4792
Fulacimstat	1215
Fulvestrant	2099
Fumagillin	10988
Fumaric acid	3458
Fumaric acid	4200
Fumaric acid	2184
Funapide	6335
Furo[2,3d]Pyrimidine Antifolate	64146
Furosemide	2859
Furosemide	6557
Furosemide	760
Furoyl-Leucine	10863
Fusicoccin	7531
Fusidic acid	3169680
Futibatinib	2260
Futibatinib	2261
Futibatinib	2264
Futibatinib	2263
G4460	4602
GALACTOSE GREASE	28
GDP-alpha-D-mannuronic acid	879004
GLUTATHIONE SULFINATE	373156
GMX1777	10135
GSK2245035	51284
GSK2256098	5747
GTI 2040	6241
GUANOSINE-2',3'-O-ETHYLIDENEPHOSPHONATE	4860
GUANOSINE-2',3'-O-METHYLIDENEPHOSPHONATE	4860
GW 468816	2741
GW 597599	6869
GW842166	1269
Gabaculine	4942
Gabapentin	3786
Gabapentin	134
Gabapentin	781
Gabapentin	774
Gabapentin	56479
Gabapentin	9254
Gabapentin	2550
Gabapentin	9568
Gabapentin enacarbil	8884
Gabapentin enacarbil	9254
Gabapentin enacarbil	781
Gabexate	3818
Gabexate	2147
Gabexate	5340
Gaboxadol	2563
Gadobenic acid	213
Gadofosveset trisodium	213
Gadopentetic acid	5226
Galactose-uridine-5'-diphosphate	2683
Galactose-uridine-5'-diphosphate	28
Galactose-uridine-5'-diphosphate	2840
Galactose-uridine-5'-diphosphate	2582
Galantamine	89832
Galantamine	590
Galantamine	43
Galcanezumab	796
Galcanezumab	797
Galeterone	367
Galicaftor	1080
Galidesivir	911824
Galiximab	941
Gallamine triethiodide	1135
Gallamine triethiodide	1133
Gallamine triethiodide	1129
Gallamine triethiodide	43
Gallamine triethiodide	1128
Gallichrome	947510
Gallium Ga-68 gozetotide	354
Gallium Ga-68 gozetotide	2346
Gallium maltolate	6241
Gallium maltolate	6240
Gallium nitrate	3553
Gallium nitrate	526
Gallium nitrate	6241
Gallopamil	1636
Gallopamil	488
Gallopamil	4311
Galunisertib	7046
Galunisertib	7040
Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate	948423
Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate	946946
Ganaxolone	2566
Ganaxolone	2568
Ganaxolone	2556
Ganaxolone	2558
Ganaxolone	55879
Ganaxolone	2561
Ganaxolone	2562
Ganaxolone	2567
Ganaxolone	2564
Ganaxolone	2559
Ganaxolone	2555
Ganaxolone	2560
Ganaxolone	2554
Ganaxolone	2563
Ganaxolone	2565
Ganaxolone	2557
Ganciclovir	2703462
Gandotinib	3717
Ganirelix	2798
Ganstigmine	43
Gantacurium	1136
Gantenerumab	351
Garenoxacin	7155
Garenoxacin	7153
Garetosmab	3624
Gavestinel	2905
Gavestinel	8001
Gavestinel	2741
Gavestinel	2742
Gavestinel	2743
Gavestinel	2902
Gavestinel	2903
Gavestinel	2904
Gavestinel	116443
Gavestinel	2906
Gavestinel	116444
Gavorestat	231
Gedatolisib	5294
Gedatolisib	2475
Gefapixant	5024
Gefapixant	22953
Gefitinib	1956
Geldanamycin	3326
Geldanamycin	3320
Geldanamycin	7184
Gemcitabine	51727
Gemcitabine	6241
Gemcitabine	7298
Gemcitabine	6240
Gemcitabine elaidate	6241
Gemeprost	5733
Gemeprost	5732
Gemfibrozil	5465
Gemfibrozil	11309
Gemfibrozil	4023
Gemfibrozil	28234
Gemfibrozil	9376
Gemfibrozil	10599
Gemigliptin	1803
Gemtuzumab ozogamicin	945
Gemtuzumab ozogamicin	2215
Gemtuzumab ozogamicin	2214
Gemtuzumab ozogamicin	2209
Geneticin	4953
Genistein	6462
Genistein	2852
Genistein	8856
Genistein	1545
Genistein	8648
Genistein	2100
Genistein	2099
Genistein	2101
Genistein	207
Genistein	10499
Genistein	2185
Genistein	1080
Genistein	7153
Genistein	2103
Gentamicin	938339
Gentamicin	98390450
Gentamicin	1719
Gentamicin C1a	98390450
Genz-10850	886523
Gepirone	3350
Gepotidacin	7153
Gepotidacin	7155
Geptanolimab	5133
Geraniol	79054
Geranyl Diphosphate	9453
Geranyl Diphosphate	888964
Geranyl Diphosphate	93779260
Geranyl Diphosphate	905874
Geranyl Diphosphate	945057
Geranyl Diphosphate	2224
Geranyl Diphosphate	887097
Geranylgeranyl diphosphate	2342
Geranylgeranyl diphosphate	2339
Geranylgeranyl diphosphate	5875
Geranylgeranyl diphosphate	2224
Geranylgeranyl diphosphate	5229
Geranylgeranyl diphosphate	5876
Geranylgeranyl diphosphate	9453
Gestodene	5241
Gestrinone	6462
Gestrinone	5241
Gestrinone	2099
Gestrinone	2908
Gestrinone	367
Gestrinone	2798
Gevokizumab	3553
Ghavamiol	4124
Gibberellic acid	344752
Gibberellin A4	344752
Gilteritinib	170572
Gilteritinib	3350
Gilteritinib	3352
Gilteritinib	3351
Gilteritinib	3356
Gilteritinib	3358
Gilteritinib	3354
Gilteritinib	558
Gilteritinib	200909
Gilteritinib	3360
Gilteritinib	3359
Gilteritinib	3357
Gilteritinib	3363
Gilteritinib	2322
Gilteritinib	9177
Gilteritinib	285242
Gilteritinib	238
Gilteritinib	3362
Gilteritinib	3355
Gimatecan	7150
Gimeracil	1806
Gingerol	8989
Ginkgo biloba	4128
Ginkgo biloba	2561
Ginkgo biloba	2741
Ginkgo biloba	2566
Ginkgo biloba	2554
Ginkgo biloba	6530
Ginkgo biloba	4843
Ginkgo biloba	5320
Ginkgolide A	8001
Ginkgolide A	2741
Ginkgolide A	2742
Ginkgolide A	2743
Ginseng	5743
Ginseng	3569
Ginseng	196
Ginsenoside Rb1	28234
Ginsenoside Rg1	28234
Ginsenoside Rg3	3757
Giredestrant	2099
Girentuximab	768
Girentuximab	3558
Gisadenafil	8654
Givinostat	8841
Givinostat	10014
Givinostat	10013
Givinostat	55869
Givinostat	3065
Givinostat	9734
Givinostat	79885
Givinostat	83933
Givinostat	51564
Givinostat	3066
Givinostat	3717
Givinostat	9759
Givosiran	211
Glasdegib	6608
Glasdegib	2475
Glembatumumab vedotin	10457
Gliclazide	6833
Gliclazide	7422
Glimepiride	10060
Glimepiride	3758
Glimepiride	6833
Glimepiride	3767
Glipizide	5468
Glipizide	3766
Glipizide	6833
Gliquidone	3764
Gliquidone	3766
Gliquidone	6833
Glisoxepide	3764
Glisoxepide	3630
Glisoxepide	3766
Glofitamab	919
Glofitamab	916
Glofitamab	915
Glofitamab	917
Glofitamab	931
Glucagon	2740
Glucagon	9340
Glucagon	2642
Glucaric acid	947258
Gluconolactone	3938
Glucosamine	3458
Glucosamine	3553
Glucosamine	5970
Glucosamine 1-Phosphate	944856
Glucosamine 4-Phosphate	944856
Glucosamine 6-Phosphate	936621
Glucosamine 6-Phosphate	948241
Glucose-6-Phosphate	2821
Glucose-6-Phosphate	948241
Glutamic acid	2058
Glutamic acid	55191
Glutamic acid	124454
Glutamic acid	2904
Glutamic acid	2901
Glutamic acid	2903
Glutamic acid	6507
Glutamic acid	2911
Glutamic acid	6506
Glutamic acid	2893
Glutamic acid	84706
Glutamic acid	18
Glutamic acid	6505
Glutamic acid	2747
Glutamic acid	2356
Glutamic acid	10841
Glutamic acid	116443
Glutamic acid	2902
Glutamic acid	2892
Glutamic acid	6511
Glutamic acid	8833
Glutamic acid	586
Glutamic acid	51166
Glutamic acid	2572
Glutamic acid	2730
Glutamic acid	2744
Glutamic acid	162417
Glutamic acid	5832
Glutamic acid	2898
Glutamic acid	2917
Glutamic acid	2028
Glutamic acid	2906
Glutamic acid	2891
Glutamic acid	23549
Glutamic acid	5198
Glutamic acid	10157
Glutamic acid	26873
Glutamic acid	23657
Glutamic acid	6512
Glutamic acid	2918
Glutamic acid	27165
Glutamic acid	29968
Glutamic acid	2571
Glutamic acid	10404
Glutamic acid	2746
Glutamic acid	2346
Glutamic acid	587
Glutamic acid	2899
Glutamic acid	2905
Glutamic acid	2890
Glutamic acid	2806
Glutamic acid	2897
Glutamic acid	2729
Glutamic acid	2677
Glutamic acid	2900
Glutamic acid	6898
Glutamic acid	2805
Glutamic acid	2914
Glutamic acid	2752
Glutamic acid	440
Glutamic acid	2875
Glutamine hydroxamate	948241
Glutamine t-butyl ester	25797
Glutaric Acid	948278
Glutaric Acid	9376
Glutaric Acid	945553
Glutaric Acid	948027
Glutathione	493869
